15	14	14	6	7	7	8	9	8	1	3	1	3	3	4	1	1	1	0	0	0	546	572	568	996	1.035	1.018
8	8	7	3	3	2	1	1	2	0	2	0	1	1	1	1	1	1	0	0	0	196	206	214	113	120	122
12	6	6	2	2	2	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	3	3	9	10	10
8	8	6	2	2	2	1	1	1	0	2	0	1	1	1	0	0	0	0	0	0	68	71	68	90	84	82
5	5	5	2	2	1	2	2	2	0	2	2	1	1	1	0	0	0	0	0	0	129	133	124	114	115	115
4	4	4	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	22	20	20	15	15	17
4	4	4	2	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	51	52	54	101	106	111
9	7	6	6	4	4	2	2	2	1	1	0	1	1	1	1	1	1	0	0	0	248	243	238	179	194	200
6	5	5	3	3	3	3	3	3	1	2	2	1	1	1	0	0	0	0	0	0	228	228	236	202	209	222
5	5	5	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	10	12	12	38	40	48
7	7	7	4	4	3	2	2	2	0	0	0	1	1	1	0	0	0	0	0	0	179	183	184	181	193	191
64	44	46	10	11	7	10	8	9	1	1	0	5	5	5	1	1	1	1	1	0	1.088	1.124	1.127	1.462	1.568	1.604
3	1	4	4	2	2	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	199	196	187	432	428	433
42	36	37	5	5	4	4	5	5	0	1	0	5	5	5	1	1	1	0	0	0	2.511	2.503	2.481	1.742	1.773	1.748
11	11	9	3	3	3	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	190	192	195	156	175	174
21	21	19	7	7	7	3	3	3	1	4	0	2	2	3	1	1	1	0	0	0	412	417	411	463	479	487
78	82	82	20	22	23	28	25	24	31	35	37	7	7	7	2	2	2	1	1	1	2.907	2.969	3.005	2.878	3.007	3.077
12	12	11	10	9	7	7	7	6	0	2	1	2	2	3	1	1	1	0	0	0	777	779	779	720	755	783
5	5	6	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	13	13	12	27	27	27
10	10	10	2	3	2	2	2	2	0	1	0	1	1	1	0	0	0	0	0	0	101	94	100	147	136	139
15	13	17	3	3	2	3	3	2	2	2	1	2	2	2	1	1	1	0	0	0	488	497	503	289	301	321
3	2	2	2	2	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	30	31	32	87	86	88
32	33	31	6	5	5	5	5	5	0	1	0	4	4	4	1	1	1	1	1	1	622	623	641	1.148	1.213	1.230
11	9	9	2	2	2	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	378	392	412	322	331	337
4	4	3	3	3	2	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	155	159	154	142	156	156
6	5	3	4	5	4	4	3	3	1	4	2	1	1	1	0	0	0	0	0	0	75	78	80	90	99	98
7	6	4	3	3	2	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	90	97	105	105	102	100
10	13	13	9	6	5	4	2	2	6	3	3	1	1	2	1	1	1	0	0	0	317	334	337	300	307	333
7	12	12	2	2	1	3	3	3	0	0	0	2	2	2	0	0	0	0	0	0	161	177	187	117	127	128
4	4	4	2	2	1	2	1	1	1	0	0	1	1	1	0	0	0	0	0	0	5	5	6	33	37	41
3	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	13	14	13
5	6	6	3	5	4	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	14	15	15	27	23	27
9	6	5	3	2	2	2	1	0	1	1	1	1	1	1	0	0	0	0	0	0	82	83	89	94	103	113
7	7	5	2	3	1	0	0	0	0	3	1	1	1	1	0	0	0	0	0	0	12	12	10	8	11	11
