6	1	1	2	2	2	2	1	1	3	0	0	1	0	-1	1	1	1	0	0	0	0	0	0	97	151	120	-1	-1	-1	2102	1.803	1.678	196	193	188	88	92	97
4	5	5	2	2	2	0	0	0	0	1	2	0	0	-1	1	1	1	0	0	0	0	0	0	12	7	6	-1	-1	-1	194	210	201	8	9	6	21	22	21
5	3	4	2	0	0	0	0	0	1	0	1	0	0	-1	1	1	1	0	0	0	0	0	0	23	177	120	-1	-1	-1	166	167	158	15	13	12	17	16	18
20	22	25	9	8	8	3	3	4	6	8	8	7	5	0	6	6	7	1	1	1	1	1	1	728	774	443	436	442	791	23292	24.214	23.574	1.907	1.923	1.989	1.315	1.355	1.449
14	15	18	6	5	5	4	4	7	4	2	1	1	0	1	2	3	4	1	1	1	0	0	0	584	577	346	300	429	620	8419	8.646	8.266	836	909	987	591	632	701
3	3	3	2	2	1	0	0	1	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	55	44	75	-1	-1	-1	460	442	443	4	5	4	12	13	16
7	7	8	1	5	2	0	0	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	93	120	88	-1	-1	-1	2371	2.260	2.149	73	78	77	86	89	101
13	10	8	3	4	5	4	3	3	3	1	2	7	6	7	2	1	1	0	1	1	0	0	0	675	665	588	-1	4	40	1850	2.063	1.986	255	267	272	363	383	400
5	5	5	2	3	2	2	2	2	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	223	204	236	-1	-1	-1	905	796	757	22	24	23	35	43	47
10	8	9	2	2	3	0	0	0	6	1	1	1	1	1	1	1	1	0	0	0	0	0	0	14	22	67	-1	-1	-1	820	786	747	28	30	29	41	44	49
3	4	6	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	152	221	188	-1	-1	-1	397	388	365	3	4	4	12	10	13
5	5	5	3	3	3	1	1	1	2	2	0	3	2	3	1	1	1	0	0	0	0	0	0	92	95	92	-1	-1	-1	831	827	743	48	45	43	78	76	74
6	7	6	3	3	4	1	2	1	0	0	0	0	0	-1	1	1	1	1	1	1	0	0	0	112	191	247	24	47	55	2748	2.389	2.255	60	63	58	61	63	70
6	6	7	3	3	3	2	2	2	1	1	1	5	5	4	1	1	2	0	0	0	0	0	0	412	232	203	-1	-1	-1	2309	1.708	1.680	99	106	113	288	295	298
6	5	3	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	12	19	16	-1	-1	-1	458	5.018	343	38	38	35	33	35	37
37	37	22	9	8	8	3	3	3	11	14	1	15	14	17	4	4	4	1	1	1	0	0	0	276	252	168	424	428	572	4419	372	4.790	432	451	468	665	681	713
3	4	3	2	2	2	1	1	1	1	1	1	0	0	-1	0	1	1	0	0	0	0	0	0	-1	7	11	-1	-1	-1	252	182	157	5	5	7	6	6	9
19	19	19	2	2	2	2	2	3	7	7	6	10	8	7	4	4	4	1	1	1	0	0	0	203	289	281	169	233	502	13976	11.773	11.278	1.077	1.099	1.138	1.150	1.205	1.245
4	4	4	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	83	73	115	-1	-1	-1	417	340	318	6	4	4	19	24	27
6	6	4	2	2	3	0	0	0	1	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	351	148	132	-1	-1	-1	548	431	408	16	16	16	52	46	45
6	6	6	2	2	2	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	165	265	310	-1	-1	-1	2037	1.715	1.663	59	49	49	110	120	127
4	4	3	3	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	34	50	64	-1	-1	-1	715	656	639	29	33	35	24	27	25
27	26	22	10	12	13	11	11	19	6	0	1	19	18	17	5	5	5	1	1	2	1	1	1	449	540	543	283	273	227	18379	19.124	17.637	2.391	2.494	2.476	3.196	3.357	3.321
37	33	37	4	5	4	5	9	8	11	12	10	5	6	5	4	4	4	1	1	1	0	0	0	486	110	81	-1	24	106	17186	18.939	18.454	1.111	1.111	1.142	1.086	1.124	1.175
21	29	28	6	7	6	3	2	1	1	3	0	1	2	1	4	4	4	1	1	1	0	0	0	104	80	125	126	99	87	9720	11.808	11.629	768	770	816	693	724	757
4	4	4	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	202	265	282	-1	-1	-1	442	457	434	6	7	5	21	26	27
2	2	2	2	2	2	2	2	2	1	1	1	1	2	-1	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	772	774	737	58	62	62	78	84	93
10	16	20	4	4	4	3	3	3	3	3	4	5	4	6	1	2	2	1	1	1	0	0	0	135	160	101	42	69	71	4112	3.970	3.744	255	267	277	412	419	438
4	4	4	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	316	424	217	-1	-1	-1	688	651	607	11	16	17	56	55	57
2	2	4	2	2	3	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	26	48	59	-1	-1	-1	475	434	358	12	12	11	25	27	25
5	6	6	4	4	4	2	2	2	0	2	1	5	4	5	1	1	1	0	0	0	0	0	0	491	477	341	-1	-1	-1	1414	1.087	1.036	93	87	93	200	202	205
9	9	7	2	2	2	2	2	1	1	1	1	1	0	-1	1	1	1	0	0	0	0	0	0	281	343	224	-1	-1	-1	1582	1.181	1.125	47	48	50	83	89	107
4	4	4	2	2	2	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	107	101	78	-1	-1	-1	828	634	542	24	20	19	45	44	47
3	6	4	2	2	2	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	87	114	201	-1	-1	-1	1841	1.658	1.541	55	62	70	61	71	66
6	5	5	3	2	2	2	2	1	0	1	1	0	0	-1	1	1	1	0	0	0	0	0	0	189	219	413	-1	-1	-1	1210	1.064	1.035	37	33	28	63	61	61
21	20	17	7	5	6	4	4	3	5	2	4	8	6	5	3	3	3	1	1	1	0	0	0	117	21	26	116	131	147	4822	3.995	3.946	211	222	229	360	410	429
5	8	8	2	2	2	2	2	2	0	2	1	1	1	1	1	1	1	0	0	0	0	0	0	57	51	53	-1	-1	-1	1636	1.181	1.063	171	178	182	131	134	134
2	2	2	4	4	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	0	79	102	436	40	49	38	3997	3.716	3.441	196	198	193	536	568	600
9	10	8	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	12	10	27	-1	-1	-1	2489	2.296	2.096	35	32	40	223	231	239
3	4	2	2	2	2	1	1	1	1	0	0	1	0	2	1	1	1	0	0	0	0	0	0	293	372	436	-1	-1	-1	1660	1.556	1.475	83	82	77	78	85	85
7	7	7	3	3	3	1	1	1	3	2	2	1	2	-1	1	1	1	0	0	0	0	0	0	246	272	212	-1	-1	-1	1215	1.052	961	97	104	106	102	103	111
6	6	6	2	2	3	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	107	135	247	-1	-1	-1	432	463	441	17	17	18	25	27	26
6	7	7	2	2	2	2	2	2	0	0	1	0	0	-1	1	1	1	0	0	0	0	0	0	130	145	200	-1	-1	-1	1243	1.041	935	50	55	48	54	60	69
8	9	9	3	3	3	3	3	3	1	3	3	7	6	5	1	1	1	0	0	0	0	0	0	938	375	360	-1	-1	-1	1972	2.339	2.327	275	263	253	558	603	598
8	7	8	3	3	3	2	2	2	2	1	0	1	1	1	1	1	1	0	0	0	0	0	0	245	236	255	-1	-1	-1	4726	4.064	3.704	292	297	313	164	168	175
16	22	20	4	5	5	7	6	7	2	3	2	10	7	10	4	4	4	1	1	1	0	0	0	352	334	279	358	380	191	9443	7.303	6.617	764	819	812	829	866	893
4	7	9	3	3	3	2	2	2	0	0	3	1	0	-1	1	1	1	0	0	0	0	0	0	275	469	607	-1	-1	-1	1643	1.850	1.775	58	60	59	159	168	174
8	9	9	6	6	4	2	2	2	2	3	2	3	3	3	1	1	1	1	1	1	0	0	0	410	323	621	-1	106	71	3811	3.390	3.191	286	281	256	454	466	462
28	24	21	9	8	7	12	14	13	3	1	10	13	9	6	4	4	4	1	1	1	1	1	1	261	350	320	406	369	366	36976	29.875	27.460	2.757	2.835	2.868	2.504	2.541	2.589
94	110	93	20	18	19	20	19	19	31	1	2	15	20	22	12	12	12	3	3	3	2	2	2	919	184	100	-1	65	404	107782	110.632	105.474	9.633	9.931	10.147	7.464	7.818	8.149
3	3	2	4	4	3	0	0	0	2	2	1	1	1	1	0	0	1	0	0	0	0	0	0	-1	-1	54	-1	-1	-1	668	572	523	43	43	36	70	70	64
3	4	3	2	2	2	0	0	0	0	1	0	0	0	-1	1	1	1	0	0	0	0	0	0	293	274	335	-1	-1	-1	871	660	602	18	14	13	46	55	54
7	9	7	2	2	2	1	1	2	1	3	1	2	0	-1	1	1	1	0	0	0	0	0	0	279	288	250	-1	-1	-1	1472	1.264	1.184	80	86	84	96	109	121
5	6	6	4	5	5	0	0	0	3	2	2	1	1	-1	0	1	1	0	0	0	0	0	0	-1	4	132	-1	-1	-1	468	461	428	36	36	38	28	26	28
60	38	31	8	8	5	2	2	2	37	11	0	10	12	10	4	4	4	1	1	1	0	0	0	367	301	188	202	130	109	16753	17.337	16.850	1.475	1.521	1.582	1.131	1.206	1.265
7	9	5	3	3	3	0	0	0	1	0	2	1	0	1	1	1	1	0	0	0	0	0	0	102	93	98	-1	-1	-1	1280	988	938	97	99	98	45	52	61
5	5	5	3	3	3	0	0	0	2	2	2	2	0	1	0	0	1	0	0	0	0	0	0	-1	-1	87	-1	-1	-1	1238	1.020	973	62	58	54	82	90	85
3	3	3	2	2	2	1	1	1	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	-1	189	117	-1	-1	-1	1062	917	855	19	22	26	55	58	60
7	7	7	4	4	4	2	2	2	3	2	2	2	1	-1	1	1	1	0	0	0	0	0	0	50	55	125	-1	-1	-1	3320	2.662	2.492	133	132	123	251	262	254
7	5	6	3	2	2	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	369	39	5	-1	-1	-1	1083	971	932	108	113	121	72	82	93
4	8	6	2	2	2	2	2	2	1	4	3	2	0	-1	1	1	1	0	0	0	0	0	0	31	76	50	-1	-1	-1	1471	1.456	1.413	52	52	60	66	74	76
8	9	9	5	5	5	3	3	3	2	2	2	6	6	6	1	1	1	1	1	1	0	0	0	302	300	308	25	51	70	4380	4.076	4.040	345	370	404	255	268	316
3	10	8	2	1	2	2	2	2	1	1	3	3	3	2	0	1	1	0	0	0	0	0	0	-1	-1	88	-1	-1	-1	7206	5.378	4.748	828	858	868	885	933	944
5	7	6	4	4	5	2	2	2	0	2	2	2	1	2	1	1	1	1	1	1	0	0	0	85	101	94	33	28	39	1015	909	829	63	62	63	64	66	66
5	6	6	2	2	2	2	2	2	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	60	161	183	-1	-1	-1	1694	1.565	1.438	102	103	92	204	206	196
12	13	9	4	4	3	1	1	1	5	6	5	4	4	3	1	1	1	0	0	0	0	0	0	68	56	64	-1	-1	-1	2602	2.248	2.167	143	144	137	166	173	186
12	14	14	1	2	2	2	2	2	1	3	1	3	3	3	1	1	1	0	0	0	0	0	0	48	47	28	-1	-1	-1	2374	1.781	1.587	127	135	132	157	171	185
5	6	3	5	5	4	1	1	1	1	5	2	1	0	-1	1	1	1	0	0	0	0	0	0	671	728	1160	-1	-1	-1	1670	1.394	1.328	124	123	122	66	67	69
9	8	6	3	4	3	2	2	2	2	2	0	4	3	2	1	1	1	0	0	0	0	0	0	225	139	198	-1	-1	-1	5092	4.846	4.667	478	488	478	432	451	473
5	6	5	4	4	3	1	1	1	1	1	1	2	2	2	1	1	1	0	0	0	0	0	0	574	271	234	-1	-1	-1	2767	3.207	3.162	119	128	147	62	61	84
9	8	8	4	6	6	1	1	1	4	2	0	4	5	5	1	1	1	0	1	1	0	0	0	851	373	192	-1	81	148	1440	1.302	1.317	100	117	134	167	178	211
10	14	14	5	6	7	1	1	1	5	4	3	0	1	1	1	1	1	0	0	0	0	0	0	69	61	181	-1	-1	-1	2127	2.022	1.862	274	292	305	194	211	229
60	57	57	14	7	8	7	6	6	32	16	17	15	14	16	5	5	5	1	1	1	0	0	0	974	70	70	90	252	234	7272	9.585	9.687	1.529	1.626	1.698	1.085	1.125	1.158
1	3	2	2	2	2	0	0	0	0	0	0	0	0	-1	0	1	1	0	0	0	0	0	0	-1	-1	34	-1	-1	-1	876	734	681	35	36	37	59	61	64
7	8	6	3	3	3	0	0	0	2	2	1	3	1	1	1	1	1	0	0	0	0	0	0	246	214	233	-1	-1	-1	762	801	775	28	29	27	56	57	62
7	7	7	3	3	3	2	2	2	0	0	0	0	1	-1	1	1	1	0	0	0	0	0	0	64	63	60	-1	-1	-1	611	433	394	24	28	27	33	36	38
11	13	15	3	3	3	1	1	1	3	3	1	2	2	1	1	2	2	0	0	0	0	0	0	135	27	19	-1	-1	-1	1807	1.344	1.287	55	50	52	117	118	115
11	12	8	4	4	3	1	1	1	5	2	2	2	2	1	1	1	1	1	1	1	0	0	0	125	128	123	20	26	46	2589	2.601	2.467	110	108	123	107	110	112
4	9	13	3	1	0	1	1	1	0	4	2	1	1	1	1	1	1	0	0	0	0	0	0	5	216	305	-1	-1	-1	518	505	454	73	73	69	33	33	36
6	5	4	2	2	2	1	1	1	0	3	1	1	1	1	1	1	1	0	0	0	0	0	0	48	48	132	-1	-1	-1	426	438	408	41	44	47	28	27	28
3	3	2	2	3	2	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	-1	-1	602	-1	-1	-1	904	935	873	68	62	50	65	62	60
4	5	4	2	3	3	2	2	1	0	0	0	1	1	-1	1	1	1	0	0	0	0	0	0	227	373	284	-1	-1	-1	1944	1.832	1.733	35	36	36	163	169	183
8	10	10	1	1	2	1	1	1	1	1	1	0	1	2	1	1	1	0	0	0	0	0	0	179	81	5	-1	-1	-1	1798	1.783	1.702	94	95	101	68	70	65
5	6	6	2	2	2	1	1	1	0	2	1	0	1	1	1	1	1	0	0	0	0	0	0	19	20	29	-1	-1	-1	732	753	709	45	49	52	66	67	63
4	5	4	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	277	99	33	-1	-1	-1	1323	1.030	971	42	45	43	83	84	85
6	6	6	3	3	3	2	2	2	1	1	1	4	3	3	1	1	1	0	0	0	0	0	0	259	202	197	-1	-1	-1	2693	2.701	2.548	128	125	121	246	250	252
5	5	5	5	5	5	3	3	3	0	0	0	4	2	3	2	2	2	1	1	1	0	0	0	15	21	40	20	44	40	3777	3.439	3.187	185	184	183	387	385	391
5	6	8	5	5	5	3	3	3	0	1	2	4	3	3	1	1	1	1	1	1	0	0	0	22	64	79	51	57	35	1226	1.164	1.107	163	164	162	93	98	95
5	6	4	3	3	4	0	0	0	0	0	1	0	0	-1	1	1	1	0	0	0	0	0	0	4	3	8	-1	-1	-1	469	380	348	14	12	13	16	17	17
21	24	18	3	6	5	4	3	4	12	3	5	5	3	3	2	2	2	1	1	1	0	1	1	298	322	264	157	184	208	16574	17.197	15.492	1.784	1.856	1.973	1.073	1.170	1.314
4	4	4	2	2	2	1	1	1	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	301	321	270	-1	-1	-1	577	541	538	17	20	21	17	18	27
21	17	17	7	7	4	5	3	3	0	1	0	7	7	5	4	4	4	1	1	1	0	0	0	924	918	1148	334	231	229	15506	12.662	11.700	4.145	4.205	4.218	2.552	2.555	2.747
18	15	15	7	9	8	5	5	6	3	3	3	13	10	12	4	4	4	1	1	1	0	0	0	761	896	1053	284	247	381	14225	12.496	11.809	1.074	1.070	1.095	1.656	1.753	1.878
29	24	23	6	8	9	5	9	7	9	2	2	12	12	11	1	2	3	1	1	1	0	0	0	802	572	390	119	232	251	10856	11.954	11.835	686	707	760	1.054	1.115	1.197
35	24	21	4	5	5	4	2	2	10	6	3	4	3	3	4	4	4	1	1	1	0	1	1	634	435	61	386	267	85	22299	21.787	21.377	1.083	1.104	1.127	1.311	1.299	1.276
17	20	24	7	8	8	3	3	3	3	1	1	11	10	8	2	3	3	1	1	1	0	0	0	109	102	77	457	-1	273	6322	5.361	5.063	424	450	461	646	640	641
4	3	3	2	2	2	1	1	1	1	1	0	0	0	-1	1	1	1	0	0	0	0	0	0	210	4	11	-1	-1	-1	938	873	831	35	36	37	24	28	31
8	10	11	2	3	3	2	2	2	2	2	2	3	3	2	1	1	1	0	0	0	0	0	0	59	203	187	-1	-1	-1	2604	1.902	1.682	155	152	155	178	186	214
6	5	4	3	3	3	2	2	2	1	1	1	1	3	3	1	1	1	0	0	0	0	0	0	176	105	279	-1	-1	-1	2583	2.129	2.097	131	139	133	187	198	206
6	6	5	3	3	3	1	1	1	0	0	2	2	2	2	1	1	1	0	0	0	0	0	0	457	517	383	-1	-1	-1	1373	1.175	1.046	55	67	63	90	102	105
4	4	5	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	277	289	320	-1	-1	-1	1068	965	906	20	20	20	78	74	76
18	15	13	7	7	6	4	5	5	9	3	3	4	4	4	6	6	6	1	1	1	1	1	1	166	35	72	176	97	71	34178	38.061	38.064	2.251	2.368	2.591	2.368	2.465	2.480
12	12	10	4	4	4	3	3	3	2	2	1	4	5	3	2	2	2	1	1	1	0	0	0	74	65	64	70	85	78	5784	5.655	5.370	378	394	388	450	474	479
13	13	13	4	5	4	2	2	1	1	1	1	2	3	4	2	2	2	0	0	0	0	0	0	164	50	39	-1	-1	-1	1875	2.025	1.923	304	313	307	162	191	219
19	23	24	5	6	6	6	5	7	3	1	1	8	6	6	4	4	4	1	1	1	0	0	0	889	774	1130	94	109	82	6092	5.744	5.162	655	666	664	569	576	598
6	7	5	2	2	2	2	2	2	0	2	0	0	1	1	1	1	1	0	0	0	0	0	0	63	40	61	-1	-1	-1	1880	1.619	1.554	100	106	102	165	172	182
9	9	9	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	0	0	0	0	0	0	261	359	248	-1	-1	-1	1248	1.129	1.006	147	142	142	78	75	84
4	4	4	2	2	2	2	2	2	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	18	34	35	-1	-1	-1	942	837	794	28	31	32	74	72	70
10	8	8	0	0	0	1	1	1	1	2	2	0	0	1	1	1	1	0	0	0	0	0	0	377	332	216	-1	-1	-1	1058	993	914	50	48	46	62	67	67
40	39	41	13	12	12	7	6	7	10	3	12	13	10	9	5	5	5	1	1	1	1	1	1	752	401	250	198	213	295	16977	18.343	17.569	1.136	1.202	1.282	898	940	975
3	5	6	4	3	3	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	0	0	0	234	267	149	-1	77	84	3416	3.999	3.826	265	249	266	160	171	180
10	10	11	4	4	4	3	2	2	2	1	1	5	5	3	1	1	1	1	1	1	0	0	0	61	99	110	108	79	63	3907	2.960	2.799	182	190	188	474	503	498
5	4	5	2	2	2	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	301	302	262	-1	-1	-1	1333	941	830	47	45	43	52	55	61
11	20	26	13	7	9	6	6	6	11	2	2	6	6	7	2	2	3	1	1	1	0	0	0	270	110	36	109	97	87	6745	6.425	6.027	965	975	965	712	762	761
12	12	11	10	10	9	7	7	6	3	3	3	9	8	8	4	4	4	1	1	1	1	1	1	76	85	111	315	352	349	16848	16.078	14.645	1.319	1.347	1.418	1.390	1.414	1.468
4	8	9	2	2	2	3	3	2	1	3	3	1	1	1	1	1	1	0	0	0	0	0	0	73	93	88	-1	-1	-1	689	681	600	32	32	33	151	150	157
9	9	8	3	2	2	2	2	2	2	1	0	1	1	1	1	1	1	0	0	0	0	0	0	180	342	391	-1	-1	-1	2314	2.381	2.238	292	284	274	258	263	273
11	11	17	6	6	7	1	1	1	2	2	2	2	2	3	1	1	2	1	1	1	0	0	0	591	929	729	233	250	217	4526	4.033	4.021	262	275	293	172	179	179
11	7	8	9	7	6	4	4	4	3	2	1	7	8	9	1	1	1	1	1	1	0	0	0	46	71	46	214	213	186	5689	4.651	4.241	563	566	602	705	703	707
2	7	2	2	2	2	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	41	38	35	-1	-1	-1	777	724	627	45	45	47	21	24	26
26	41	20	4	4	3	2	2	2	3	0	0	7	8	6	3	3	3	1	1	1	0	0	0	217	163	145	57	182	257	9009	8.287	7.956	641	654	686	509	516	534
10	9	10	5	5	2	3	3	4	6	6	6	6	6	6	1	1	1	0	0	0	0	0	0	81	165	334	-1	-1	-1	3657	3.137	2.766	350	364	338	365	376	378
11	10	9	3	3	2	1	1	1	5	7	6	1	2	2	1	1	1	0	0	0	0	0	0	18	14	11	-1	-1	-1	2545	2.092	1.919	225	239	267	154	171	192
30	24	23	6	8	10	5	5	6	2	7	3	12	13	10	4	4	4	1	1	1	0	0	1	238	245	141	178	95	76	7312	7.946	7.843	782	758	794	773	800	833
4	6	5	2	2	3	0	0	1	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	478	209	107	-1	-1	-1	490	479	458	34	33	28	48	49	47
5	4	8	2	2	3	2	2	2	1	0	1	2	1	1	1	1	1	0	0	0	0	0	0	266	107	96	-1	-1	-1	903	866	842	64	76	77	92	103	103
2	3	3	2	2	0	0	0	0	0	0	0	0	0	-1	0	1	1	0	0	0	0	0	0	-1	-1	75	-1	-1	-1	690	666	622	12	11	12	32	30	39
10	12	12	6	6	6	4	4	3	1	3	4	4	4	4	1	1	1	1	1	1	0	0	0	221	69	164	147	227	219	1607	1.801	1.746	310	299	290	297	306	305
5	6	6	3	3	3	1	1	1	2	3	3	1	1	1	1	1	1	0	0	0	0	0	0	244	262	263	-1	-1	-1	974	896	793	26	24	21	34	36	34
3	2	2	2	2	2	0	1	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	101	1	88	-1	-1	-1	225	208	208	15	14	12	2	2	4
56	118	70	11	11	11	9	9	10	13	12	4	27	26	28	4	4	4	1	1	1	1	1	1	123	119	118	106	143	154	11744	12.656	12.030	1.881	1.914	1.975	1.715	1.799	1.925
7	7	6	2	2	2	2	2	2	0	0	0	3	3	3	1	1	1	0	0	0	0	0	0	94	9	84	-1	-1	-1	2071	1.582	1.490	100	106	111	205	207	238
6	5	6	4	4	3	2	3	2	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	462	242	179	-1	-1	-1	3654	3.352	3.147	445	454	471	413	409	412
7	9	9	0	4	4	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	13	11	10	-1	-1	26	5777	5.234	4.944	511	547	576	345	357	383
3	6	3	3	2	2	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	61	143	193	-1	-1	-1	881	616	585	125	124	138	65	70	76
22	23	18	4	4	3	3	3	3	5	6	4	8	5	8	2	2	2	0	0	0	0	0	0	55	163	47	-1	-1	-1	3268	2.817	2.517	139	154	156	241	263	306
5	5	5	2	2	2	0	2	2	0	1	1	1	0	-1	1	1	1	0	0	0	0	0	0	156	59	11	-1	-1	-1	892	829	770	38	35	29	60	63	62
6	9	9	2	0	2	2	0	0	2	4	4	0	0	-1	1	1	1	0	0	0	0	0	0	360	223	261	-1	-1	-1	1109	1.027	982	28	27	32	40	45	47
14	14	16	5	5	6	8	7	6	6	3	2	9	8	7	3	3	3	1	1	1	0	0	0	801	788	947	427	407	410	11380	10.370	10.122	668	685	728	716	755	808
16	17	16	6	6	6	2	3	3	3	2	1	6	7	8	3	3	3	1	1	1	0	0	0	498	458	544	57	89	89	3490	2.821	2.790	303	307	324	555	561	565
119	98	138	12	15	13	10	8	11	52	29	33	15	15	17	4	4	5	1	1	1	1	1	1	168	230	234	195	277	253	30344	30.579	29.197	2.105	2.148	2.240	1.563	1.646	1.774
1	1	7	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	173	186	186	-1	-1	-1	806	714	577	49	50	51	56	57	59
25	23	21	7	7	5	4	4	4	6	3	2	8	7	6	2	2	2	1	1	1	0	0	0	200	57	87	180	166	180	5664	5.712	5.199	498	528	566	490	530	571
21	24	20	6	7	6	6	6	5	11	12	8	4	5	6	2	2	2	1	1	1	0	0	0	918	438	486	173	275	181	9504	7.644	7.221	458	495	540	509	531	563
3	6	4	2	2	2	2	2	2	0	0	0	1	0	-1	1	1	1	0	0	0	0	0	0	200	191	186	-1	-1	-1	451	400	386	5	6	4	18	19	26
7	6	6	3	4	4	2	3	3	2	0	0	1	2	2	2	2	2	1	1	1	0	0	0	76	96	156	89	88	89	2839	2.243	2.028	159	170	177	152	158	161
5	7	8	6	7	6	1	1	1	2	1	1	2	3	3	1	1	1	1	1	1	0	0	0	309	372	545	81	79	60	2370	1.988	1.910	162	160	156	231	231	233
5	6	4	2	3	2	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	167	161	159	-1	-1	-1	447	468	459	11	11	10	13	14	16
5	5	5	3	4	3	0	0	0	2	2	2	1	0	1	1	1	1	0	0	0	0	0	0	550	533	316	-1	-1	-1	1082	1.136	1.106	45	47	51	112	117	121
4	4	4	2	2	2	1	1	1	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	92	360	318	-1	-1	-1	975	743	725	22	23	22	55	53	64
7	8	6	3	3	3	0	0	0	1	2	1	0	0	-1	1	1	1	0	0	0	0	0	0	468	326	172	-1	-1	-1	654	612	569	42	44	40	42	47	45
5	6	5	2	2	2	0	0	0	1	1	0	0	0	-1	1	1	1	0	0	0	0	0	0	274	333	326	-1	-1	-1	627	637	605	8	5	6	14	12	14
6	9	6	4	4	3	2	2	2	0	2	2	3	3	3	1	1	1	0	0	0	0	0	0	194	209	81	-1	-1	-1	1274	977	899	83	77	78	133	142	165
7	7	6	2	2	2	1	1	2	1	1	0	2	2	1	1	1	1	0	0	0	0	0	0	226	289	438	-1	-1	-1	1153	1.149	1.114	45	44	46	100	96	98
5	5	6	2	2	2	0	0	0	1	1	1	0	0	-1	1	1	1	0	0	0	0	0	0	385	392	284	-1	-1	-1	642	601	582	18	14	12	50	52	49
4	4	5	2	2	2	0	0	0	1	1	0	0	0	-1	1	1	1	0	0	0	0	0	0	91	112	110	-1	-1	-1	496	527	490	23	22	22	71	67	62
8	3	6	5	3	3	2	3	2	3	2	2	3	1	1	1	1	1	1	1	1	0	0	0	141	132	30	63	28	31	3912	3.630	3.481	256	260	253	244	258	266
15	19	25	6	6	5	4	4	4	4	2	1	3	3	4	2	3	3	1	1	1	0	0	0	212	251	482	151	149	159	10570	8.782	8.044	660	697	756	369	400	436
5	5	5	3	3	3	2	2	1	0	0	0	2	2	2	1	1	1	0	0	0	0	0	0	-1	139	49	-1	-1	-1	1102	822	738	43	40	40	81	79	78
3	3	3	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	211	105	69	-1	-1	-1	1156	965	887	18	18	17	27	29	24
5	6	10	5	5	5	2	2	2	1	2	1	5	2	3	1	1	1	0	0	0	0	0	0	310	314	167	-1	-1	-1	2571	2.346	2.181	61	55	57	114	115	129
7	8	7	4	2	2	1	1	1	1	2	2	0	0	-1	1	1	1	0	0	0	0	0	0	6	7	7	-1	-1	-1	320	229	200	11	11	8	10	13	14
4	5	5	2	2	2	0	0	0	0	0	0	0	0	-1	1	1	1	0	0	0	0	0	0	236	84	174	-1	-1	-1	845	676	636	21	21	20	25	30	30
36	37	30	10	12	11	11	9	7	9	14	12	23	16	12	4	4	4	1	1	1	1	1	1	312	327	337	209	345	375	19364	19.666	19.231	2.491	2.496	2.522	2.140	2.248	2.277
