2011	3	14	12	29
2011	27	42	162	231
2011	20	60	326	406
2011	2	20	28	50
2011	8	7	51	66
2011	1	6	12	19
2011	3	35	85	124
2011	31	43	106	181
2011	11	76	188	275
2011	43	153	521	717
2011	2	16	34	53
2011	2	5	13	21
2011	143	270	1208	1621
2011	0	0	5	5
2011	0	12	23	35
2011	9	16	48	73
2011	0	2	11	13
2011	323	1109	3475	4907
2011	162	468	1130	1760
2011	81	261	706	1049
2011	8	9	17	35
2011	6	10	61	77
2011	22	74	382	478
2011	5	25	25	54
2011	5	3	28	36
2011	15	41	105	161
2011	16	21	68	105
2011	1	14	67	82
2011	10	16	51	77
2011	3	13	48	64
2011	27	171	389	588
2011	19	62	137	217
2011	31	77	195	303
2011	7	58	145	210
2011	2	18	65	84
2011	3	28	76	107
2011	0	0	0	0
2011	4	18	70	92
2011	10	111	215	336
2011	5	45	109	159
2011	48	129	484	661
2011	18	52	117	187
2011	20	77	310	407
2011	194	579	1941	2714
2011	1157	2752	7590	11499
2011	16	31	46	94
2011	10	18	60	88
2011	18	46	61	125
2011	19	44	125	188
2011	262	439	1617	2318
2011	17	40	104	162
2011	3	23	61	87
2011	7	15	45	67
2011	37	74	212	323
2011	2	82	72	156
2011	6	15	53	74
2011	106	244	791	1141
2011	201	419	844	1464
2011	8	18	43	69
2011	6	21	58	85
2011	21	64	161	246
2011	30	86	138	254
2011	19	38	61	118
2011	36	101	145	282
2011	31	109	292	432
2011	10	27	45	81
2011	45	62	253	360
2011	142	595	1799	2535
2011	3	20	38	61
2011	3	12	29	45
2011	3	9	43	56
2011	8	13	78	100
2011	15	124	201	341
2011	5	26	65	96
2011	0	4	21	24
2011	23	28	63	114
2011	16	34	111	161
2011	11	16	135	162
2011	5	52	59	117
2011	11	11	44	65
2011	36	96	170	301
2011	31	93	177	301
2011	13	45	104	162
2011	5	1	22	28
2011	108	153	567	828
2011	9	18	39	67
2011	278	371	1326	1976
2011	136	344	967	1447
2011	48	242	674	965
2011	144	415	1740	2299
2011	31	191	667	889
2011	8	9	47	63
2011	37	152	356	546
2011	17	58	177	252
2011	9	53	142	204
2011	4	9	21	33
2011	350	864	2177	3390
2011	67	259	445	770
2011	15	34	102	151
2011	51	226	928	1205
2011	16	127	184	327
2011	19	16	125	160
2011	3	10	51	65
2011	8	22	83	113
2011	167	451	1216	1834
2011	49	140	396	585
2011	27	168	262	457
2011	2	13	35	51
2011	46	113	406	566
2011	122	323	1327	1772
2011	5	19	59	83
2011	16	16	98	130
2011	37	87	374	498
2011	29	89	471	589
2011	3	23	46	72
2011	126	203	975	1304
2011	24	90	216	330
2011	23	77	235	336
2011	119	577	1597	2294
2011	1	6	37	44
2011	8	89	84	181
2011	6	7	49	62
2011	55	140	316	512
2011	3	2	40	45
2011	1	6	36	44
2011	145	622	2553	3319
2011	18	43	135	196
2011	24	33	138	195
2011	50	84	221	355
2011	5	30	45	80
2011	31	77	255	362
2011	6	8	29	43
2011	3	0	24	27
2011	39	237	745	1021
2011	25	93	471	589
2011	165	715	2001	2881
2011	3	18	64	84
2011	0	106	528	635
2011	47	89	310	447
2011	5	6	15	27
2011	32	99	274	405
2011	21	62	158	242
2011	9	4	28	40
2011	8	35	118	161
2011	3	9	36	48
2011	11	9	28	48
2011	3	4	22	29
2011	7	25	149	181
2011	9	26	71	106
2011	4	19	32	56
2011	2	2	22	27
2011	42	108	157	308
2011	62	117	609	788
2011	24	53	121	198
2011	2	10	28	40
2011	12	77	142	231
2011	0	5	33	38
2011	2	13	25	40
2011	216	438	1392	2047
2011	0	4	17	20
2011	21	88	195	304
2011	28	81	371	480
2011	302	920	2661	3882
2011	5	26	29	60
2011	3	18	32	53
2011	1	5	22	28
2011	10	103	126	239
2011	9	50	168	228
2011	18	68	137	223
2011	1	16	13	31
2011	19	56	165	240
2011	62	115	163	341
2011	74	101	477	652
2011	4	16	21	41
2011	34	90	454	578
2011	328	700	2463	3491
2011	104	254	1146	1504
2011	51	149	533	733
2011	0	14	22	36
2011	1	3	19	23
2011	19	86	253	358
2011	10	18	68	97
2011	39	125	372	535
2011	20	25	216	261
2011	20	63	217	300
2011	10	22	45	78
2011	18	13	31	61
2011	65	123	385	573
2011	18	96	250	364
2011	18	50	143	210
2011	5	1	24	31
2011	11	16	38	65
2011	3	0	10	13
2011	3	14	41	58
2011	7	11	38	56
2011	19	18	111	148
2011	1	18	64	84
2011	5	29	80	114
2011	3	6	23	33
2011	0	16	46	62
2011	0	23	55	78
2011	3	13	24	40
2011	1	2	15	18
2011	4	17	108	129
2011	20	60	184	264
2011	3	4	19	27
2011	0	6	18	23
2011	1	11	36	48
2011	4	13	24	42
2011	42	106	401	548
2011	40	94	326	460
2011	6	23	76	106
2011	5	16	41	62
2011	8	17	28	53
2011	24	55	357	436
2011	3	10	28	41
2011	1	10	37	48
2011	3	21	41	64
2011	23	62	271	357
2011	559	1355	4462	6376
2011	0	6	8	14
2011	39	70	148	258
2011	40	207	813	1060
2011	16	41	76	134
2011	4	9	68	82
2011	6	42	61	109
2011	25	63	111	200
2011	17	18	85	121
2011	15	55	103	174
2011	37	62	127	227
2011	17	122	230	369
2011	15	81	243	340
2011	28	69	148	245
2011	2	14	35	51
2011	42	89	229	360
2011	5	28	30	63
2011	10	33	90	133
2011	3	32	55	89
2011	11	35	127	174
2011	1	7	21	29
2011	7	52	104	164
2011	9	23	47	80
2011	25	75	594	694
2011	2	2	17	22
2011	18	41	94	153
2011	43	91	428	562
2011	3	35	53	91
2011	0	4	22	26
2011	23	40	118	181
2011	10	191	576	777
2011	0	9	25	34
2011	13	14	64	91
2011	41	188	462	692
2011	37	125	208	370
2011	20	58	146	224
2011	107	180	327	614
2011	7	15	68	90
2011	121	232	525	878
2011	26	79	323	428
2011	139	237	845	1221
2011	3	30	114	147
2011	13	47	119	180
2011	3	0	16	19
2011	8	30	38	76
2011	34	126	214	374
2011	191	611	2249	3050
2011	18	64	280	361
2011	11	40	137	188
2011	12	75	133	220
2011	24	31	94	150
2011	27	92	157	276
2011	70	113	346	530
2011	2	24	107	133
2011	52	84	204	341
2011	7	16	37	59
2011	3	8	22	33
2011	45	137	711	893
2011	5	33	43	81
2011	5	45	171	222
2011	0	0	32	32
2011	64	133	285	482
2011	7	13	41	61
2011	0	0	23	23
2011	2	15	30	47
2011	19	32	61	113
2011	31	116	372	519
2011	14	134	558	707
2011	100	131	184	415
2011	19	43	157	218
2011	2	3	20	25
2011	4	37	156	197
2011	262	526	1505	2293
2011	3	5	38	47
2011	12	9	28	49
2011	25	44	68	137
2011	49	120	253	422
2011	111	286	1283	1680
2011	31	89	197	317
2011	39	141	340	520
2011	6	11	25	41
2011	7	43	94	145
2011	0	11	16	27
2011	2	19	51	72
2011	4	11	49	64
2011	8	29	66	103
2011	38	42	280	359
2011	4	9	23	36
2011	12	77	169	259
2011	2	15	33	50
2011	59	69	298	426
2011	6	37	81	123
2011	2	21	24	47
2011	12	37	65	114
2011	40	65	189	294
2011	13	28	56	97
2011	3	11	35	49
2011	5	18	16	39
2011	1	33	58	92
2011	85	164	585	834
2011	691	1553	3877	6121
2011	10	21	52	84
2011	4	19	25	48
2011	4	7	55	67
2011	11	24	94	130
2011	80	276	1450	1806
2011	0	34	227	261
2011	26	79	229	334
2011	16	35	51	102
2011	57	80	159	296
2011	4	32	91	127
2011	0	4	28	32
2011	2	11	9	22
2011	9	13	45	66
2011	1	1	3	5
2011	9	20	74	103
2011	35	72	103	211
2011	43	43	173	259
2011	0	4	11	15
2011	4	15	78	97
2011	81	198	969	1249
2011	51	102	214	367
2011	5	29	70	104
2011	11	23	25	59
2011	13	55	118	186
2011	0	28	55	82
2011	113	433	1699	2244
2011	7	16	83	107
2011	0	2	22	25
2011	7	11	19	37
2011	6	4	15	26
2011	29	49	177	256
2011	37	145	343	525
2011	1	14	52	68
2011	19	52	323	394
2011	10	48	147	206
2011	17	120	435	572
2011	3	28	28	58
2011	5	20	51	76
2011	2	12	16	31
2011	0	6	23	29
2011	107	181	641	928
2011	2	4	27	33
2011	14	50	190	254
2011	3	100	106	209
2011	8	5	20	33
2011	5	91	115	212
2011	492	1337	4040	5868
2011	2	24	55	81
2011	23	64	224	311
2011	12	38	58	108
2011	5	38	77	120
2011	7	39	84	130
2011	0	0	0	0
2011	1	6	41	49
2011	145	471	1844	2460
2011	30	60	118	207
2011	446	1275	4448	6169
2011	77	188	682	947
2011	129	290	1336	1755
2011	1	4	22	27
2011	47	154	588	790
2011	1	2	15	18
2011	0	4	4	8
2011	0	4	24	27
2011	14	166	267	448
2011	13	4	96	113
2011	6	18	41	66
2011	27	90	264	381
2011	258	755	2776	3789
2011	555	1131	4198	5884
2011	19	55	104	178
2011	7	24	137	169
2011	32	81	223	336
2011	37	111	273	421
2011	10225	19173	60104	89502
2011	36	140	309	485
2011	5	42	67	114
2011	51	154	541	747
2011	111	216	581	909
2011	8	28	108	144
2011	3	40	101	144
2011	170	574	1855	2599
2011	5	21	88	115
2011	2	18	49	69
2011	1	26	36	63
2011	20	36	58	114
2011	14	46	276	336
2011	48	113	362	523
2011	30	268	1067	1364
2011	21	43	131	194
2011	7	38	121	167
2011	9	23	56	88
2011	34	210	508	752
2011	508	1049	3689	5247
2011	9	5	51	66
2011	134	464	1847	2445
2011	360	594	1980	2933
2011	2	11	25	38
2011	17	21	129	168
2011	13	50	166	229
2011	134	361	1502	1997
2011	4	9	35	49
2011	29	110	243	382
2011	2	21	48	71
2011	5	10	54	69
2011	14	77	84	176
2011	11	96	181	288
2011	4	39	80	123
2011	5	16	114	136
2011	0	9	20	29
2011	26	157	356	539
2011	31	142	235	408
2011	3	6	30	39
2011	7	12	44	63
2011	9	16	106	132
2011	94	267	854	1215
2011	213	601	1680	2494
2011	22	37	55	113
2011	55	84	257	396
2011	8	11	65	84
2011	15	34	379	428
2011	3	9	28	39
2011	0	8	18	26
2011	25	31	91	148
2011	0	0	0	0
2011	14	62	349	425
2011	4	26	61	92
2011	6	6	35	47
2011	36	169	349	553
2011	4	32	133	169
2011	1	2	10	13
2011	2	16	16	34
2011	1	8	28	38
2011	149	288	677	1114
2011	2	10	39	52
2011	2	12	42	56
2011	1	7	19	28
2011	6	25	79	110
2011	0	0	4	4
2011	24	70	158	253
2011	15	55	141	211
2011	70	163	779	1012
2011	9	68	127	204
2011	10	33	65	108
2011	23	157	328	508
2011	32	62	276	370
2011	44	232	833	1110
2011	7	30	34	72
2011	25	93	461	579
2011	19	53	162	235
2011	8	34	76	118
2011	1	6	18	25
2011	63	267	786	1117
2011	59	287	849	1194
2011	1	1	12	14
