148,636	1.890	13	0,03	84,39	677	2,8
820,804	21.151	26	0,49	95,16	7.241	2,9
213,242	12.432	58	0,47	95,53	4.065	3,1
216,825	2.905	13	0,44	66,71	1.127	2,6
1.001,484	19.990	20	-0,43	53,24	6.375	3,1
917,694	28.335	31	0,44	90,69	8.741	3,2
1.238,931	17.566	14	0,43	58,89	6.053	2,9
243,228	56.685	233	0,76	97,47	19.696	2,9
166,125	4.580	28	0,94	81,31	1.580	2,9
855,156	66.606	78	0,07	94,36	21.941	3,0
712,541	419.486	589	1,15	92,57	135.558	3,1
812,753	145.149	179	0,82	95,67	47.630	3,0
497,708	89.390	180	0,48	95,22	30.044	3,0
133,698	3.313	25	0,21	86,87	1.031	3,2
104,352	2.166	21	0,23	86,93	794	2,7
143,205	52.169	364	1,76	99,56	16.860	3,1
110,306	7.589	69	0,86	60,8	2.633	2,9
346,950	47.959	138	0,41	96,53	16.519	2,9
495,559	23.045	47	0,85	92,48	8.197	2,8
263,462	18.408	70	-0,40	94,97	6.337	2,9
233,547	4.007	17	-0,20	82,31	1.469	2,7
240,566	56.359	234	2,07	95,1	17.945	3,1
332,742	4.364	13	0,84	44,04	1.508	2,9
1.388,127	31.383	23	1,09	97,29	10.369	3,0
146,752	12.815	87	1,24	88,9	4.104	3,1
228,700	4.536	20	0,81	77,84	1.569	2,9
250,873	4.256	17	0,24	61,47	1.538	2,8
286,647	2.965	10	1,33	94,54	998	3,0
357,326	4.671	13	1,25	78,91	1.555	3,0
833,372	6.687	8	0,01	42,25	2.516	2,7
326,254	17.842	55	1,21	95,01	5.929	3,0
219,050	8.677	40	-0,16	91,6	3.142	2,8
436,159	10.790	25	0,09	83,17	3.939	2,7
137,609	4.781	35	1,65	90,27	1.672	2,9
217,515	6.289	29	0,96	86,23	2.235	2,8
385,375	9.303	24	1,29	76,18	2.896	3,2
124,473	1.987	16	-0,90	47,86	738	2,7
183,396	1.164	6	0,50	76,29	417	2,8
160,250	10.323	64	1,53	94,41	3.430	3,0
531,796	20.411	38	0,91	93,5	7.119	2,9
34,158	2.188	64	0,08	89,03	801	2,7
265,029	3.547	13	2,14	83,59	1.189	3,0
73,816	3.882	53	1,76	92,58	1.355	2,9
73,788	56.142	761	1,34	98,37	18.713	3,0
117,772	5.256	45	1,99	92,87	1.707	3,1
931,743	38.281	41	0,66	93,67	13.615	2,8
348,265	7.141	21	0,67	94,33	2.450	2,9
301,036	4.149	14	-0,05	84,74	1.458	2,8
198,938	2.560	13	-0,63	70,23	916	2,8
802,555	51.826	65	0,52	95,23	17.730	2,9
242,946	4.126	17	0,88	83,42	1.361	3,0
218,668	6.215	28	0,28	94,8	2.094	3,0
247,378	6.529	26	2,06	93,03	2.258	2,9
291,765	41.570	142	0,64	97,42	13.515	3,1
64,954	676.149	10.410	0,20	100	219.731	3,1
222,130	2.520	11	-0,10	86,39	908	2,8
248,038	31.185	126	0,13	90,88	10.676	2,9
295,818	108.327	366	0,73	97,42	36.640	3,0
266,778	8.129	30	0,60	93,59	2.846	2,9
288,648	9.385	33	1,62	92,68	3.295	2,8
339,375	13.105	39	-0,12	73,68	3.783	3,5
697,701	11.863	17	1,04	85,22	4.279	2,8
82,125	12.398	151	1,84	97,12	4.067	3,0
318,740	9.239	29	-0,53	79,87	3.358	2,8
548,407	21.484	39	0,20	94,09	7.623	2,8
356,050	15.017	42	0,43	97,74	5.161	2,9
1.001,492	43.629	44	0,46	90,62	14.367	3,0
809,576	17.976	22	0,48	30,15	5.924	3,0
155,186	6.169	40	0,65	90,32	2.128	2,9
1.018,724	19.299	19	1,17	84,77	6.474	3,0
140,354	3.873	28	0,22	91,07	1.414	2,7
366,663	10.600	29	-0,33	85,06	3.817	2,8
209,894	6.144	29	1,40	86,08	1.977	3,1
359,414	19.015	53	0,44	70,1	6.126	3,1
84,737	2.050	24	0,13	82,93	762	2,7
602,848	14.031	23	1,11	83,9	4.534	3,1
374,091	6.910	18	1,26	87,6	2.276	3,0
138,777	98.915	713	2,75	99,91	31.449	3,1
256,178	1.774	7	-0,04	75,25	609	2,9
737,986	8.531	12	-0,10	91,34	3.068	2,8
728,735	44.383	61	0,98	93	14.191	3,1
158,587	5.912	37	0,33	27,52	2.003	3,0
260,101	2.455	9	-0,59	63,42	907	2,7
712,604	16.112	23	0,38	74,47	5.335	3,0
108,817	45.161	415	1,21	99,16	14.850	3,0
152,309	2.990	20	0,25	86,35	997	3,0
670,440	10.734	16	0,74	70,17	3.592	3,0
711,315	60.157	85	0,41	96,57	20.666	2,9
974,247	25.276	26	0,18	93,48	8.639	2,9
223,136	8.147	37	1,30	66,79	2.761	3,0
326,216	64.248	197	1,05	99,27	21.126	3,0
232,488	5.714	25	1,13	91,07	1.862	3,1
746,868	53.078	71	0,26	46,67	16.883	3,1
681,248	27.692	41	0,69	81,94	8.753	3,2
729,998	158.974	218	1,14	97,08	50.315	3,2
184,825	15.946	86	0,86	94,66	5.392	3,0
154,530	14.275	92	1,25	50,02	4.869	2,9
482,769	3.534	7	-0,01	78,49	1.282	2,8
175,996	13.754	78	-0,37	93,78	4.590	3,0
385,568	25.929	67	0,46	100	8.651	3,0
1.378,069	382.817	278	0,71	98,13	127.694	3,0
