150	0,84	0,74
151	0,33	0,67
152	0,60	0,92
153	0,78	0,86
154	0,86	0,87
155	0,09	0,84
156	0,60	0,86
157	0,57	0,89
158	0,40	0,79
159	0,45	0,90
160	0,15	0,80
161	0,56	0,89
162	0,56	0,92
163	0,55	0,91
164	0,20	0,86
165	0,86	0,88
166	0,60	0,90
167	0,87	0,86
168	0,10	0,88
169	0,62	0,80
170	0,77	0,83
171	0,39	0,89
172	0,73	0,82
173	0,82	0,78
174	0,84	0,86
175	0,85	0,94
176	1,00	0,89
177	0,65	0,88
178	0,86	0,88
179	0,97	0,87
180	0,87	0,88
181	0,66	0,88
182	0,12	0,81
183	0,47	0,70
184	0,17	0,89
185	0,99	0,79
186	0,60	0,87
187	0,40	0,91
188	0,60	0,91
189	0,57	0,83
190	0,59	0,71
191	0,57	0,91
192	0,13	0,76
193	0,96	0,86
194	0,53	0,85
195	0,44	0,92
196	0,84	0,75
197	0,85	0,85
198	0,46	0,84
199	0,24	0,92
200	0,60	0,91
201	0,48	0,88
202	0,85	0,85
203	0,73	0,85
204	0,79	0,92
205	0,93	0,90
206	0,82	0,74
207	0,94	0,91
208	0,73	0,92
209	0,81	0,75
210	0,97	0,77
211	0,64	0,87
212	0,99	0,85
213	0,87	0,79
214	0,68	0,73
215	0,76	0,75
216	0,00	0,00
217	0,83	0,88
218	0,87	0,89
219	0,11	0,93
220	0,68	0,80
221	0,59	0,83
222	0,09	0,82
223	0,87	0,82
224	0,32	0,84
225	0,94	0,92
226	0,60	0,91
227	0,80	0,74
228	0,17	0,88
229	0,83	0,80
230	0,81	0,88
231	0,68	0,83
232	0,87	0,72
233	0,60	0,83
234	0,87	0,83
235	0,83	0,86
236	0,51	0,87
237	0,80	0,82
238	0,67	0,75
239	0,00	0,71
240	0,96	0,88
241	0,58	0,80
242	0,59	0,93
243	0,61	0,82
244	0,04	0,85
245	0,98	0,77
246	0,87	0,73
247	0,59	0,95
248	0,53	0,80
249	0,86	0,80
250	0,59	0,82
251	0,83	0,84
252	0,62	0,81
253	0,56	0,87
254	0,45	0,86
255	0,39	0,89
256	0,87	0,92
257	0,58	0,87
258	0,81	0,87
259	0,77	0,83
260	0,56	0,76
261	0,98	0,82
262	0,57	0,92
263	0,95	0,85
264	0,92	0,83
265	0,86	0,84
266	0,74	0,88
267	0,15	0,69
268	0,92	0,90
269	0,51	0,78
270	0,70	0,80
271	0,82	0,80
272	0,83	0,88
273	0,50	0,87
274	0,47	0,92
275	0,82	0,87
276	0,52	0,79
277	0,85	0,79
278	0,60	0,89
279	0,75	0,81
280	0,58	0,71
281	0,54	0,72
282	0,58	0,86
283	0,72	0,93
284	0,86	0,75
285	0,49	0,93
286	0,40	0,84
287	0,87	0,82
288	0,51	0,81
289	0,62	0,86
290	0,87	0,85
291	0,37	0,86
292	0,13	0,92
293	0,84	0,80
294	0,59	0,76
295	0,83	0,75
296	0,54	0,80
297	0,69	0,85
298	0,85	0,76
299	0,52	0,82
300	0,86	0,91
301	0,61	0,79
302	0,86	0,91
303	0,80	0,94
304	0,50	0,83
305	0,69	0,84
306	0,82	0,86
307	0,87	0,90
308	0,94	0,87
309	0,46	0,68
310	0,86	0,78
311	0,73	0,79
312	0,89	0,78
313	0,71	0,85
314	0,86	0,89
315	0,33	0,83
316	0,47	0,87
317	0,47	0,86
318	0,60	0,88
319	0,87	0,94
320	0,53	0,88
321	0,94	0,83
322	0,43	0,83
323	0,31	0,80
324	0,15	0,82
325	0,67	0,83
326	0,32	0,91
327	0,99	0,91
328	0,66	0,82
329	0,71	0,87
330	0,70	0,88
331	0,80	0,89
332	0,90	0,89
333	0,70	0,80
334	0,97	0,88
335	0,87	0,88
336	0,85	0,90
337	0,60	0,73
338	0,83	0,82
339	0,41	0,81
340	0,85	0,93
341	0,73	0,83
342	0,20	0,90
343	0,51	0,74
344	0,86	0,76
345	0,78	0,85
346	0,70	0,77
347	0,67	0,82
348	0,55	0,84
349	0,47	0,93
350	0,86	0,86
351	0,71	0,91
352	0,67	0,89
353	0,43	0,88
354	0,85	0,67
355	0,66	0,77
356	0,45	0,82
357	0,45	0,89
358	0,00	0,00
359	0,95	0,84
360	0,32	0,82
361	0,00	0,91
362	0,59	0,83
363	0,00	0,00
364	0,13	0,00
365	0,19	0,75
366	0,16	0,86
367	0,67	0,67
368	0,53	0,76
369	0,99	0,87
370	0,82	0,85
371	0,40	0,00
372	0,47	0,85
373	0,56	0,89
374	0,09	0,00
375	1,00	0,83
376	0,23	0,70
377	0,13	0,86
378	0,50	0,86
379	0,50	0,76
380	0,40	0,87
381	0,80	0,80
382	0,11	0,74
383	0,00	0,80
384	0,13	0,86
385	0,73	0,90
386	0,88	0,88
387	0,20	0,88
388	0,26	0,84
389	0,77	0,87
390	0,55	0,87
391	0,72	0,90
392	0,50	0,92
393	0,87	0,79
394	0,87	0,89
395	0,86	0,89
396	0,58	0,84
397	0,87	0,74
398	0,70	0,80
399	0,60	0,91
400	0,56	0,85
401	0,60	0,90
402	0,81	0,89
403	0,36	0,92
404	1,00	0,82
405	0,42	0,93
406	0,84	0,00
407	0,43	0,86
408	0,26	0,72
409	0,60	0,92
410	0,52	0,82
411	0,84	0,88
412	0,31	0,89
413	0,20	0,80
414	0,87	0,94
415	1,00	0,85
416	0,75	0,83
417	0,60	0,93
418	0,57	0,91
419	0,55	0,89
420	0,27	0,81
421	0,75	0,94
422	0,58	0,90
423	0,66	0,85
424	0,18	0,83
425	0,81	0,83
426	0,48	0,76
427	0,77	0,96
428	0,49	0,83
429	0,68	0,88
430	0,43	0,91
431	0,99	0,69
432	0,67	0,80
433	0,77	0,87
434	0,87	0,90
435	0,68	0,90
436	0,74	0,82
437	0,75	0,93
438	0,87	0,85
439	0,83	0,91
440	0,00	0,00
441	0,58	0,95
442	0,67	0,78
443	0,87	0,84
444	0,76	0,93
445	0,53	0,78
446	0,54	0,93
447	0,42	0,84
448	0,69	0,80
449	0,53	0,89
450	0,74	0,85
451	0,87	0,81
452	0,99	0,80
453	0,80	0,86
454	0,98	0,86
455	0,58	0,81
456	0,80	0,88
457	0,99	0,78
458	0,57	0,85
459	0,86	0,67
460	0,31	0,93
461	0,13	0,00
462	0,56	0,74
463	0,56	0,80
464	0,87	0,88
465	0,85	0,82
466	0,90	0,82
467	0,90	0,88
468	0,98	0,86
469	0,40	0,91
470	0,59	0,77
471	0,60	0,84
472	0,00	0,00
473	0,72	0,92
474	0,71	0,92
475	0,32	0,82
476	0,20	0,85
477	0,05	0,00
478	0,96	0,79
479	0,57	0,87
480	0,39	0,86
481	0,83	0,93
482	0,60	0,88
483	0,33	0,82
484	0,84	0,83
485	0,60	0,94
486	0,19	0,90
487	0,20	0,92
488	0,67	0,91
489	0,39	0,71
490	0,74	0,81
491	0,68	0,93
492	0,10	0,82
493	0,20	0,82
494	0,66	0,87
495	0,47	0,72
496	0,83	0,74
497	0,73	0,84
498	0,82	0,78
499	0,87	0,79
500	0,47	0,88
501	0,73	0,80
502	0,98	0,78
503	0,63	0,92
504	0,30	0,92
505	0,44	0,88
506	0,20	0,90
507	0,55	0,87
508	0,60	0,86
509	0,00	0,87
510	0,68	0,78
511	0,58	0,73
512	0,52	0,85
513	0,11	0,92
514	1,00	0,84
515	0,73	0,91
516	0,66	0,84
517	0,40	0,79
518	0,27	0,89
519	0,69	0,86
520	0,19	0,79
521	0,82	0,87
522	0,82	0,86
523	0,58	0,82
524	0,98	0,86
525	0,83	0,80
526	0,51	0,75
527	0,41	0,75
528	0,33	0,88
529	0,30	0,90
530	0,85	0,88
531	0,54	0,93
532	0,77	0,75
533	0,98	0,87
534	0,71	0,92
535	0,65	0,85
536	0,44	0,88
537	0,67	0,78
538	0,87	0,86
539	0,86	0,85
540	0,60	0,88
541	0,98	0,78
542	0,66	0,87
543	0,59	0,90
544	0,57	0,91
545	0,65	0,86
546	0,33	0,00
547	0,60	0,75
548	0,58	0,82
549	0,53	0,83
550	1,00	0,88
551	0,84	0,78
552	0,58	0,85
553	0,00	0,92
554	0,33	0,73
555	0,60	0,90
556	0,86	0,86
557	0,40	0,89
558	0,68	0,87
559	0,70	0,87
560	0,48	0,88
561	0,69	0,75
562	0,21	0,87
563	0,86	0,88
564	0,54	0,86
565	0,69	0,76
566	0,87	0,75
567	0,81	0,87
568	0,70	0,85
569	0,48	0,86
570	0,85	0,82
571	0,18	0,80
572	0,77	0,67
573	0,49	0,81
574	0,33	0,88
575	0,99	0,88
576	0,73	0,90
577	0,87	0,79
578	0,92	0,71
579	0,87	0,63
580	0,86	0,92
581	0,74	0,90
582	0,84	0,90
583	0,76	0,86
584	0,67	0,66
585	1,00	0,91
586	0,87	0,94
587	0,84	0,91
588	0,66	0,81
589	1,00	0,89
590	0,20	0,86
591	0,82	0,74
592	0,15	0,90
593	1,00	0,91
594	0,73	0,84
595	0,14	0,83
596	0,89	0,78
597	0,82	0,82
598	0,43	0,91
599	0,56	0,84
600	0,49	0,92
601	0,58	0,73
602	0,78	0,84
603	0,87	0,83
604	0,81	0,90
605	0,82	0,90
606	0,62	0,80
607	0,68	0,74
608	0,83	0,88
609	0,55	0,79
610	1,00	0,79
611	0,53	0,78
612	0,60	0,84
613	0,40	0,93
614	0,60	0,85
615	0,00	0,00
616	0,55	0,89
617	0,43	0,84
618	0,43	0,79
619	0,80	0,89
620	0,58	0,90
621	0,71	0,87
622	0,85	0,87
623	0,80	0,91
624	0,17	0,84
625	0,87	0,84
626	0,60	0,89
627	0,87	0,77
628	0,86	0,84
629	0,73	0,85
630	0,80	0,85
631	0,00	0,00
632	0,57	0,85
633	0,73	0,88
634	0,08	0,87
635	0,14	0,82
636	0,78	0,83
637	0,31	0,71
638	0,20	0,84
639	0,69	0,75
640	0,95	0,82
641	0,83	0,93
642	0,86	0,85
643	0,38	0,84
644	0,93	0,80
645	0,93	0,81
