132	0,00	0,33
133	0,69	0,87
134	0,00	0,89
135	0,80	0,87
136	0,77	0,60
137	0,64	0,87
138	0,78	0,60
139	0,60	0,70
140	0,89	0,70
141	0,76	0,86
142	0,78	0,87
143	0,62	0,57
144	0,70	0,85
145	0,77	0,60
146	0,66	0,80
147	0,73	1,00
148	0,76	1,00
149	0,00	0,28
150	0,00	0,65
151	0,00	0,27
152	0,81	0,67
153	0,81	0,86
154	0,00	0,90
155	0,79	0,77
156	0,71	0,99
157	0,51	0,56
158	0,73	0,54
159	0,71	0,47
160	0,65	0,20
161	0,00	0,87
162	0,76	0,73
163	0,68	0,78
164	0,80	1,00
165	0,00	0,75
166	0,66	0,87
167	0,78	0,87
168	0,73	0,73
169	0,78	0,67
170	0,76	0,64
171	0,88	0,60
172	0,78	0,70
173	0,74	0,80
174	0,70	0,84
175	0,80	0,60
176	0,00	0,87
177	0,45	0,60
178	0,76	0,33
179	0,82	1,00
180	0,72	0,67
181	0,80	0,80
182	0,75	0,15
183	0,72	0,80
184	0,00	0,44
185	0,63	0,87
186	0,78	0,87
187	0,00	0,60
188	0,71	0,76
189	0,76	0,57
190	0,77	0,90
191	0,77	0,60
192	0,80	0,05
193	0,64	0,93
194	0,77	0,86
195	0,75	0,40
196	0,71	0,87
197	0,72	0,82
198	0,74	0,60
199	0,67	0,61
200	0,83	0,87
201	0,00	0,69
202	0,72	1,00
203	0,72	0,87
204	0,77	0,87
205	0,00	0,87
206	0,75	0,83
207	0,89	0,60
208	0,00	0,86
209	0,84	0,87
210	0,67	0,99
211	0,69	0,63
212	0,00	1,00
213	0,00	0,87
214	0,59	0,93
215	0,00	0,70
216	0,67	0,57
217	0,62	0,60
218	0,75	0,87
219	0,00	0,23
220	0,00	0,86
221	0,73	0,87
222	0,54	0,77
223	0,00	0,87
224	0,70	0,33
225	0,74	0,96
226	0,84	0,85
227	0,70	0,78
228	0,67	0,13
229	0,72	1,00
230	0,74	0,60
231	0,74	0,87
232	0,66	1,00
233	0,81	0,87
234	0,00	0,87
235	0,54	0,96
236	0,72	0,83
237	0,91	0,60
238	0,00	0,79
239	0,00	0,27
240	0,78	1,00
241	0,00	0,87
242	0,85	0,73
243	0,82	0,60
244	0,66	0,80
245	0,00	1,00
246	0,00	0,60
247	0,73	0,58
248	0,76	0,87
249	0,74	0,87
250	0,68	0,99
251	0,76	0,87
252	0,62	0,66
253	0,00	1,00
254	0,75	0,57
255	0,73	0,50
256	0,93	0,87
257	0,64	0,60
258	0,69	0,61
259	0,00	0,79
260	0,61	0,51
261	0,75	0,87
262	0,86	0,60
263	0,67	1,00
264	0,76	0,84
265	0,67	0,58
266	0,76	0,87
267	0,73	0,49
268	0,00	0,93
269	0,74	0,80
270	0,61	0,73
271	0,00	0,33
272	0,64	1,00
273	0,83	0,47
274	0,00	0,54
275	0,85	0,95
276	0,73	0,57
277	0,69	0,73
278	0,72	0,49
279	0,71	0,76
280	0,62	0,77
281	0,57	0,53
282	0,73	0,87
283	0,74	0,60
284	0,58	0,86
285	0,00	0,40
286	0,53	0,58
287	0,67	0,87
288	0,64	0,19
289	0,73	0,78
290	0,90	0,87
291	0,00	0,53
292	0,77	0,40
293	0,80	0,87
294	0,67	1,00
295	0,81	0,87
296	0,67	0,63
297	0,80	0,87
298	0,78	0,83
299	0,76	0,87
300	0,76	0,60
301	0,00	0,71
302	0,62	0,87
303	0,81	0,87
304	0,73	0,52
305	0,80	0,69
306	0,77	0,93
307	0,70	0,56
308	0,74	1,00
309	0,76	0,58
310	0,80	0,52
311	0,71	0,58
312	0,79	1,00
313	0,80	0,87
314	0,87	0,87
315	0,77	1,00
316	0,72	0,55
317	0,81	0,99
318	0,66	1,00
319	0,67	1,00
320	0,77	1,00
321	0,67	0,93
322	0,78	0,68
323	0,68	0,60
324	0,72	0,87
325	0,60	0,69
326	0,75	0,47
327	0,00	0,93
328	0,80	1,00
329	0,00	0,57
330	0,93	0,99
331	0,75	0,60
332	0,75	0,82
333	0,76	0,86
334	0,68	0,93
335	0,74	0,57
336	0,75	0,85
337	0,77	1,00
338	0,76	0,60
339	0,74	0,53
340	0,68	1,00
341	0,69	1,00
342	0,84	0,20
343	0,58	0,87
344	0,00	0,60
345	0,67	0,86
346	0,68	0,89
347	0,67	0,69
348	0,73	0,63
349	0,79	0,33
350	0,60	0,86
351	0,74	0,68
352	0,81	0,97
353	0,72	0,73
354	0,00	0,87
355	0,66	0,89
356	0,76	0,86
357	0,00	0,44
358	0,80	0,71
359	0,76	1,00
360	0,79	0,32
361	0,00	0,20
362	0,79	0,73
363	0,74	0,00
364	0,00	0,60
365	0,75	0,33
366	0,74	0,27
367	0,76	0,60
368	0,62	0,87
369	0,65	0,60
370	0,74	0,75
371	0,80	0,60
372	0,00	0,60
373	0,71	0,87
374	0,76	0,86
375	0,63	0,82
376	0,58	0,87
377	0,74	0,70
378	0,88	0,87
379	0,60	0,60
380	0,75	0,70
381	0,61	0,87
382	0,70	0,36
383	0,72	0,77
384	0,00	0,73
385	0,69	0,93
386	0,00	0,87
387	0,00	0,20
388	0,73	0,59
389	0,76	0,87
390	0,62	0,65
391	0,76	1,00
392	0,84	0,66
393	0,00	0,96
394	0,65	0,87
395	0,74	0,83
396	0,66	0,96
397	0,67	0,87
398	0,73	0,68
399	0,80	0,60
400	0,00	0,60
401	0,78	0,87
402	0,75	0,80
403	0,80	0,53
404	0,69	0,87
405	0,72	0,80
406	0,00	0,20
407	0,00	0,83
408	0,74	0,87
409	0,81	0,87
410	0,84	0,87
411	0,74	0,52
412	0,77	0,86
413	0,61	0,27
414	0,78	0,80
415	0,00	0,44
416	0,70	0,87
417	0,71	0,50
418	0,00	0,57
419	0,65	0,60
420	0,73	0,60
421	0,92	0,73
422	0,74	0,47
423	0,73	0,60
424	0,68	0,16
425	0,76	0,87
426	0,69	0,93
427	0,81	0,87
428	0,78	0,42
429	0,68	0,87
430	0,71	0,47
431	0,65	0,65
432	0,66	0,77
433	0,73	0,87
434	0,76	0,85
435	0,83	0,96
436	0,00	0,78
437	0,85	1,00
438	0,65	0,86
439	0,71	0,80
440	0,61	0,60
441	0,89	0,73
442	0,79	0,80
443	0,72	0,87
444	0,73	0,47
445	0,71	0,73
446	0,65	0,87
447	0,78	0,80
448	0,66	0,87
449	0,74	0,87
450	0,00	0,77
451	0,71	0,87
452	0,75	1,00
453	0,66	1,00
454	0,51	1,00
455	0,63	0,87
456	0,73	0,80
457	0,57	0,83
458	0,68	0,87
459	0,55	0,78
460	0,00	0,60
461	0,00	0,13
462	0,00	0,73
463	0,79	1,00
464	0,00	0,60
465	0,78	0,87
466	0,67	0,96
467	0,83	0,87
468	0,76	0,87
469	0,68	0,48
470	0,70	0,60
471	0,68	1,00
472	0,00	0,81
473	0,00	0,66
474	0,85	0,87
475	0,65	0,73
476	0,00	0,26
477	0,73	0,40
478	0,72	0,81
479	0,70	0,67
480	0,74	0,81
481	0,81	0,73
482	0,83	0,60
483	0,71	0,60
484	0,00	0,87
485	0,00	0,87
486	0,92	0,70
487	0,78	0,85
488	0,00	1,00
489	0,65	0,34
490	0,68	0,87
491	0,78	0,41
492	0,79	0,14
493	0,71	0,87
494	0,70	0,67
495	0,00	0,71
496	0,64	0,76
497	0,69	0,73
498	0,78	0,73
499	0,67	0,73
500	0,84	0,75
501	0,76	0,46
502	0,70	1,00
503	0,00	1,00
504	0,78	0,73
505	0,76	0,87
506	0,81	0,82
507	0,69	0,87
508	0,76	1,00
509	0,61	0,85
510	0,71	0,73
511	0,65	0,72
512	0,79	0,60
513	0,79	0,59
514	0,87	0,57
515	0,00	0,93
516	0,74	0,81
517	0,72	0,58
518	0,00	0,52
519	0,57	1,00
520	0,79	0,55
521	0,79	0,87
522	0,72	0,87
523	0,69	0,87
524	0,72	0,90
525	0,00	0,81
526	0,65	0,60
527	0,74	0,42
528	0,86	0,60
529	0,80	1,00
530	0,76	0,73
531	0,74	0,73
532	0,69	0,86
533	0,84	0,55
534	0,65	0,45
535	0,00	0,60
536	0,79	0,60
537	0,80	1,00
538	0,82	0,46
539	0,87	0,73
540	0,00	0,99
541	0,85	0,87
542	0,00	0,80
543	0,81	0,38
544	0,74	0,53
545	0,78	0,77
546	0,00	0,20
547	0,75	0,73
548	0,85	0,83
549	0,63	0,57
550	0,74	0,87
551	0,66	0,93
552	0,00	0,60
553	0,66	0,48
554	0,00	0,55
555	0,72	0,83
556	0,79	0,84
557	0,72	0,87
558	0,00	1,00
559	0,67	0,83
560	0,81	0,63
561	0,78	0,30
562	0,72	0,87
563	0,69	0,73
564	0,82	0,81
565	0,74	0,77
566	0,66	0,60
567	0,79	0,59
568	0,67	0,60
569	0,00	0,73
570	0,63	0,86
571	0,72	0,36
572	0,59	0,99
573	0,00	0,80
574	0,76	1,00
575	0,75	1,00
576	0,00	0,00
577	0,74	1,00
578	0,82	0,87
579	0,61	0,76
580	0,70	0,73
581	0,00	0,59
582	0,79	0,77
583	0,00	0,79
584	0,70	0,72
585	0,85	0,87
586	0,78	0,75
587	0,78	1,00
588	0,66	0,83
589	0,00	0,83
590	0,75	0,01
591	0,66	0,87
592	0,82	0,87
593	0,86	0,98
594	0,68	0,87
595	0,68	0,68
596	0,00	0,94
597	0,76	0,84
598	0,79	0,81
599	0,73	0,33
600	0,69	0,71
601	0,65	0,60
602	0,79	0,93
603	0,00	0,87
604	0,75	0,87
605	0,79	0,87
606	0,64	0,56
607	0,68	0,51
608	0,76	0,60
609	0,70	0,87
610	0,54	0,87
611	0,76	0,84
612	0,79	0,60
613	0,77	0,60
614	0,00	0,87
615	0,00	0,00
616	0,76	0,60
617	0,78	0,47
618	0,78	0,60
619	0,69	0,80
620	0,78	0,87
621	0,00	0,73
622	0,78	0,63
623	0,83	0,97
624	0,00	0,13
625	0,80	0,40
626	0,70	0,98
627	0,71	1,00
628	0,81	0,60
629	0,69	0,73
630	0,65	0,64
631	0,77	0,87
632	0,65	0,69
633	0,70	0,73
634	0,71	0,69
635	0,70	0,52
636	0,67	0,87
637	0,68	0,52
638	0,00	1,00
639	0,69	0,67
640	0,66	1,00
641	0,78	0,92
642	0,00	0,69
643	0,65	0,46
644	0,70	0,91
645	0,77	1,00
